subject,course,topic_id,beat,issue_type,beat_text
Communication,rhetoric-and-logic,the-socratic-method-questioning-to-truth,discovery,missing_closing_quote,"Instead of saying 'you're wrong,' Socrates asked 'what do you mean by that?"
Communication,rhetoric-and-logic,burden-of-proof-who-must-prove-what,twist,missing_closing_quote,People constantly shift the burden: 'Prove God doesn't exist' or 'Prove this supplement doesn't work.
Communication,rhetoric-and-logic,deductive-reasoning-from-general-to-specific,discovery,truncated,Deduction is powerful because it produces certainty. Mathematics is entirely deductive -- every theorem follows.
Communication,rhetoric-and-logic,deductive-reasoning-from-general-to-specific,twist,truncated,The catch: deduction is only as good as its premises. 'All swans are white' seemed true -- until black swans were.
Communication,rhetoric-and-logic,inductive-reasoning-from-specific-to-general,discovery,truncated,Every scientific law is inductive. Gravity 'always' pulls down because we've observed it billions of times -- not.
Communication,rhetoric-and-logic,inductive-reasoning-from-specific-to-general,climax,truncated,"Induction gives us probability, not certainty. Science embraces this -- theories are always provisional, updated by new."
Communication,rhetoric-and-logic,steel-manning-arguing-against-the-best-version,twist,truncated,Steel-manning is rare because it's hard. It requires genuinely understanding the other side -- which sometimes changes.
Communication,rhetoric-and-logic,the-toulmin-model-how-real-arguments-work,punchline,truncated,"Every argument hides an assumption. Find it, and you find the argument's."
Communication,rhetoric-and-logic,appeal-to-authority-when-experts-are-wrong,buildup,truncated,Appeal to authority uses an expert's opinion as proof -- even when the expert is outside their field or a consensus.
Communication,rhetoric-and-logic,false-dilemma-the-illusion-of-two-choices,discovery,missing_closing_quote,Politicians love false dilemmas: 'Either we build the wall or the country is overrun.
Communication,rhetoric-and-logic,false-dilemma-the-illusion-of-two-choices,climax,missing_closing_quote,The antidote: always ask 'Are these really the only two options?
Communication,rhetoric-and-logic,slippery-slope-the-domino-that-never-falls,hook,missing_closing_quote,"'If we allow A, then B will happen, then C, then the apocalypse!"
Communication,rhetoric-and-logic,charitable-interpretation-the-principle-of-charity,twist,truncated,"Social media destroyed charitable interpretation. We read text without tone, assume the worst, and attack the most."
Communication,rhetoric-and-logic,groupthink-when-consensus-becomes-dangerous,buildup,truncated,"Irving Janis defined groupthink: a group prioritizes harmony and conformity over critical evaluation, leading to."
Communication,rhetoric-and-logic,groupthink-when-consensus-becomes-dangerous,climax,truncated,"Combating groupthink requires structural safeguards: anonymous feedback, devil's advocates, and leaders who speak."
Communication,rhetoric-and-logic,the-devil-s-advocate-arguing-what-you-don-t-believe,discovery,truncated,Research shows groups with a designated devil's advocate make better decisions -- they consider more options and catch.
Communication,rhetoric-and-logic,the-structure-of-a-debate-clash-and-resolution,climax,truncated,"Real debate demands intellectual courage: listening to the other side, engaging honestly, and conceding points when."
Communication,rhetoric-and-logic,advertising-rhetoric-the-hidden-persuaders,discovery,truncated,"Vance Packard's 'The Hidden Persuaders' exposed how ads exploit subconscious desires: belonging, status, security, and."
Communication,rhetoric-and-logic,advertising-rhetoric-the-hidden-persuaders,twist,truncated,"Digital advertising uses rhetoric at scale: personalized messages, A/B tested for maximum emotional impact, delivered."
Communication,rhetoric-and-logic,advertising-rhetoric-the-hidden-persuaders,punchline,truncated,"Every ad is an argument. Once you see the argument, you can decide whether to."
Communication,rhetoric-and-logic,legal-rhetoric-arguing-in-the-courtroom,hook,truncated,"Johnnie Cochran said 'If the glove doesn't fit, you must acquit.' Eight words, rhymed, repeated. O.J."
Communication,rhetoric-and-logic,legal-rhetoric-arguing-in-the-courtroom,twist,truncated,Research shows jurors often decide based on narrative coherence -- which story makes more sense -- rather than on.
Communication,rhetoric-and-logic,legal-rhetoric-arguing-in-the-courtroom,climax,truncated,"The courtroom is where rhetoric has life-or-death stakes. The better storyteller doesn't always win, but storytelling."
Communication,rhetoric-and-logic,political-rhetoric-how-leaders-persuade,buildup,truncated,"Political rhetoric combines Aristotle's three appeals with modern techniques: soundbites, slogans, dog whistles, and."
Communication,rhetoric-and-logic,rhetoric-of-science-how-researchers-persuade,buildup,truncated,"Scientific papers follow a rhetorical structure: establish a gap in knowledge (exigence), present methods (ethos), and."
Communication,rhetoric-and-logic,rhetoric-of-science-how-researchers-persuade,discovery,truncated,"Even data visualization is rhetorical. Choosing which graph to show, what scale to use, and what to highlight are all."
Communication,rhetoric-and-logic,rhetoric-of-science-how-researchers-persuade,twist,truncated,"This doesn't mean science is 'just rhetoric.' The rhetoric of science is constrained by evidence, peer review, and."
Communication,rhetoric-and-logic,rhetoric-of-science-how-researchers-persuade,climax,truncated,Understanding science as rhetorical doesn't undermine it -- it reveals why communication skills matter as much as lab.
Communication,rhetoric-and-logic,cognitive-biases-thinking-errors-we-all-make,hook,truncated,"You're not as rational as you think. Your brain runs on shortcuts -- and those shortcuts create predictable, systematic."
Communication,rhetoric-and-logic,intellectual-humility-the-courage-to-be-wrong,climax,truncated,The highest form of rhetoric isn't winning arguments. It's knowing when to concede a point -- because you've learned.
Communication,rhetoric-and-logic,occam-s-razor-the-simplest-explanation-wins,twist,truncated,"Conspiracy theorists violate Occam's Razor constantly -- requiring vast, coordinated deception when simpler."
Communication,storytelling,social-media-microstories,hook,missing_closing_quote,"Hemingway reportedly wrote a story in six words: 'For sale: baby shoes, never worn."
Communication,storytelling,social-media-microstories,discovery,truncated,"Constraint breeds creativity. The best Twitter threads, TikTok stories, and Instagram captions pack full arcs into."Cooking,food-myths-debunked,t-searing-meat-doesn-t-seal-in-juices,punchline,truncated,"Sear for flavor, not for sealing. The juice myth is 170 years overdue for."
Cooking,great-chefs-and-culinary-revolutions,t-the-restaurant-a-french-revolution-invention,climax,truncated,"The concept spread globally -- menus, courses, reservations, and dining as entertainment all originated in."
